"Título de trazado: P02"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 22003743, SEN S/N: 22003743)","Lluvia, mm (LGR S/N: 22003743, SEN S/N: 22003743)","Total acumulativo: Lluvia, mm (LGR S/N: 22003743)","Host conectado (LGR S/N: 22003743)","Acoplador separado (LGR S/N: 22003743)","Batería mala (LGR S/N: 22003743)","Acoplador adjunto (LGR S/N: 22003743)","Final de archivo (LGR S/N: 22003743)"
2262,08/29/25 08:33:30 AM,3.261,,,,,,,
2263,08/29/25 08:38:30 AM,3.472,,,,,,,
2264,08/29/25 08:43:30 AM,3.893,,,,,,,
2265,08/29/25 08:48:30 AM,4.311,,,,,,,
2266,08/29/25 08:53:30 AM,4.102,,,,,,,
2267,08/29/25 08:58:30 AM,4.311,,,,,,,
2268,08/29/25 09:03:30 AM,4.415,,,,,,,
2269,08/29/25 09:08:30 AM,4.623,,,,,,,
2270,08/29/25 09:13:30 AM,4.831,,,,,,,
2271,08/29/25 09:18:30 AM,5.244,,,,,,,
2272,08/29/25 09:23:30 AM,5.141,,,,,,,
2273,08/29/25 09:28:30 AM,4.311,,,,,,,
2274,08/29/25 09:33:30 AM,3.998,,,,,,,
2275,08/29/25 09:38:30 AM,4.311,,,,,,,
2276,08/29/25 09:43:30 AM,4.623,,,,,,,
2277,08/29/25 09:48:30 AM,4.207,,,,,,,
2278,08/29/25 09:53:30 AM,4.207,,,,,,,
2279,08/29/25 09:58:30 AM,4.623,,,,,,,
2280,08/29/25 10:03:30 AM,4.623,,,,,,,
2281,08/29/25 10:08:30 AM,4.934,,,,,,,
2282,08/29/25 10:13:30 AM,4.623,,,,,,,
2283,08/29/25 10:18:30 AM,5.141,,,,,,,
2284,08/29/25 10:23:30 AM,5.141,,,,,,,
2285,08/29/25 10:28:30 AM,4.519,,,,,,,
2286,08/29/25 10:33:30 AM,4.727,,,,,,,
2287,08/29/25 10:38:30 AM,5.037,,,,,,,
2288,08/29/25 10:43:30 AM,4.623,,,,,,,
2289,08/29/25 10:48:30 AM,4.727,,,,,,,
2290,08/29/25 10:53:30 AM,4.727,,,,,,,
2291,08/29/25 10:58:30 AM,5.037,,,,,,,
2292,08/29/25 11:03:30 AM,5.552,,,,,,,
2293,08/29/25 11:08:30 AM,6.370,,,,,,,
2294,08/29/25 11:13:30 AM,5.450,,,,,,,
2295,08/29/25 11:18:30 AM,5.757,,,,,,,
2296,08/29/25 11:23:30 AM,5.962,,,,,,,
2297,08/29/25 11:28:30 AM,6.674,,,,,,,
2298,08/29/25 11:33:30 AM,5.450,,,,,,,
2299,08/29/25 11:38:30 AM,6.064,,,,,,,
2300,08/29/25 11:43:30 AM,6.877,,,,,,,
2301,08/29/25 11:48:30 AM,6.573,,,,,,,
2302,08/29/25 11:53:30 AM,6.674,,,,,,,
2303,08/29/25 11:58:30 AM,6.978,,,,,,,
2304,08/29/25 12:03:30 PM,6.674,,,,,,,
2305,08/29/25 12:08:30 PM,6.775,,,,,,,
2306,08/29/25 12:13:30 PM,6.877,,,,,,,
2307,08/29/25 12:18:30 PM,7.682,,,,,,,
2308,08/29/25 12:23:30 PM,7.079,,,,,,,
2309,08/29/25 12:28:30 PM,6.775,,,,,,,
2310,08/29/25 12:33:30 PM,7.682,,,,,,,
2311,08/29/25 12:38:30 PM,8.182,,,,,,,
2312,08/29/25 12:43:30 PM,7.682,,,,,,,
2313,08/29/25 12:48:30 PM,7.582,,,,,,,
2314,08/29/25 12:53:30 PM,8.082,,,,,,,
2315,08/29/25 12:58:30 PM,7.882,,,,,,,
2316,08/29/25 01:03:30 PM,7.882,,,,,,,
2317,08/29/25 01:08:30 PM,8.581,,,,,,,
2318,08/29/25 01:13:30 PM,8.481,,,,,,,
2319,08/29/25 01:18:30 PM,8.680,,,,,,,
2320,08/29/25 01:23:30 PM,8.481,,,,,,,
2321,08/29/25 01:28:30 PM,8.182,,,,,,,
2322,08/29/25 01:33:30 PM,7.882,,,,,,,
2323,08/29/25 01:38:30 PM,7.782,,,,,,,
2324,08/29/25 01:43:30 PM,7.682,,,,,,,
2325,08/29/25 01:48:30 PM,7.782,,,,,,,
2326,08/29/25 01:53:30 PM,7.481,,,,,,,
2327,08/29/25 01:58:30 PM,7.381,,,,,,,
2328,08/29/25 02:03:30 PM,7.381,,,,,,,
2329,08/29/25 02:08:30 PM,6.877,,,,,,,
2330,08/29/25 02:13:30 PM,6.978,,,,,,,
2331,08/29/25 02:18:30 PM,6.166,,,,,,,
2332,08/29/25 02:23:30 PM,5.962,,,,,,,
2333,08/29/25 02:28:30 PM,6.471,,,,,,,
2334,08/29/25 02:33:30 PM,6.268,,,,,,,
2335,08/29/25 02:38:30 PM,6.064,,,,,,,
2336,08/29/25 02:43:30 PM,5.962,,,,,,,
2337,08/29/25 02:48:30 PM,5.450,,,,,,,
2338,08/29/25 02:53:30 PM,5.655,,,,,,,
2339,08/29/25 02:58:30 PM,5.860,,,,,,,
2340,08/29/25 03:03:30 PM,5.962,,,,,,,
2341,08/29/25 03:08:30 PM,5.962,,,,,,,
2342,08/29/25 03:13:30 PM,5.860,,,,,,,
2343,08/29/25 03:18:30 PM,5.552,,,,,,,
2344,08/29/25 03:23:30 PM,5.552,,,,,,,
2345,08/29/25 03:28:30 PM,5.655,,,,,,,
2346,08/29/25 03:33:30 PM,5.347,,,,,,,
2347,08/29/25 03:38:30 PM,5.244,,,,,,,
2348,08/29/25 03:43:30 PM,5.244,,,,,,,
2349,08/29/25 03:48:30 PM,4.831,,,,,,,
2350,08/29/25 03:53:30 PM,4.519,,,,,,,
2351,08/29/25 03:58:30 PM,4.102,,,,,,,
2352,08/29/25 04:03:30 PM,3.578,,,,,,,
2353,08/29/25 04:08:30 PM,3.155,,,,,,,
2354,08/29/25 04:13:30 PM,3.261,,,,,,,
2355,08/29/25 04:18:30 PM,3.155,,,,,,,
2356,08/29/25 04:23:30 PM,3.049,,,,,,,
2357,08/29/25 04:28:30 PM,2.837,,,,,,,
2358,08/29/25 04:33:30 PM,2.624,,,,,,,
2359,08/29/25 04:38:30 PM,2.730,,,,,,,
2360,08/29/25 04:43:30 PM,2.303,,,,,,,
2361,08/29/25 04:48:30 PM,1.656,,,,,,,
2362,08/29/25 04:53:30 PM,1.330,,,,,,,
2363,08/29/25 04:58:30 PM,1.330,,,,,,,
2364,08/29/25 05:03:30 PM,1.112,,,,,,,
2365,08/29/25 05:08:30 PM,1.003,,,,,,,
2366,08/29/25 05:13:30 PM,0.563,,,,,,,
2367,08/29/25 05:18:30 PM,0.121,,,,,,,
2368,08/29/25 05:23:30 PM,-0.102,,,,,,,
2369,08/29/25 05:28:30 PM,-0.325,,,,,,,
2370,08/29/25 05:33:30 PM,-0.437,,,,,,,
2371,08/29/25 05:38:30 PM,-0.662,,,,,,,
2372,08/29/25 05:43:30 PM,-0.774,,,,,,,
2373,08/29/25 05:48:30 PM,-0.774,,,,,,,
2374,08/29/25 05:53:30 PM,-0.887,,,,,,,
2375,08/29/25 05:58:30 PM,-0.887,,,,,,,
2376,08/29/25 06:03:30 PM,-0.774,,,,,,,
2377,08/29/25 06:08:30 PM,-0.774,,,,,,,
2378,08/29/25 06:13:30 PM,-0.774,,,,,,,
2379,08/29/25 06:18:30 PM,-0.774,,,,,,,
2380,08/29/25 06:23:30 PM,-0.774,,,,,,,
2381,08/29/25 06:28:30 PM,-0.887,,,,,,,
2382,08/29/25 06:33:30 PM,-1.001,,,,,,,
2383,08/29/25 06:38:30 PM,-1.114,,,,,,,
2384,08/29/25 06:43:30 PM,-1.228,,,,,,,
2385,08/29/25 06:48:30 PM,-1.228,,,,,,,
2386,08/29/25 06:53:30 PM,-1.228,,,,,,,
2387,08/29/25 06:58:30 PM,-1.228,,,,,,,
2388,08/29/25 07:03:30 PM,-1.228,,,,,,,
2389,08/29/25 07:08:30 PM,-1.341,,,,,,,
2390,08/29/25 07:13:30 PM,-1.341,,,,,,,
2391,08/29/25 07:18:30 PM,-1.228,,,,,,,
2392,08/29/25 07:23:30 PM,-1.341,,,,,,,
2393,08/29/25 07:28:30 PM,-1.570,,,,,,,
2394,08/29/25 07:33:30 PM,-1.684,,,,,,,
2395,08/29/25 07:38:30 PM,-1.799,,,,,,,
2396,08/29/25 07:43:30 PM,-1.684,,,,,,,
2397,08/29/25 07:48:30 PM,-1.799,,,,,,,
2398,08/29/25 07:53:30 PM,-1.684,,,,,,,
2399,08/29/25 07:58:30 PM,-1.684,,,,,,,
2400,08/29/25 08:03:30 PM,-1.799,,,,,,,
2401,08/29/25 08:08:30 PM,-1.799,,,,,,,
2402,08/29/25 08:13:30 PM,-1.914,,,,,,,
2403,08/29/25 08:18:30 PM,-2.030,,,,,,,
2404,08/29/25 08:23:30 PM,-1.914,,,,,,,
2405,08/29/25 08:28:30 PM,-2.030,,,,,,,
2406,08/29/25 08:33:30 PM,-2.145,,,,,,,
2407,08/29/25 08:38:30 PM,-2.261,,,,,,,
2408,08/29/25 08:43:30 PM,-2.261,,,,,,,
2409,08/29/25 08:48:30 PM,-2.261,,,,,,,
2410,08/29/25 08:53:30 PM,-2.261,,,,,,,
2411,08/29/25 08:58:30 PM,-2.494,,,,,,,
2412,08/29/25 09:03:30 PM,-2.610,,,,,,,
2413,08/29/25 09:08:30 PM,-2.727,,,,,,,
2414,08/29/25 09:13:30 PM,-2.727,,,,,,,
2415,08/29/25 09:18:30 PM,-2.494,,,,,,,
2416,08/29/25 09:23:30 PM,-2.494,,,,,,,
2417,08/29/25 09:28:30 PM,-2.377,,,,,,,
2418,08/29/25 09:33:30 PM,-2.145,,,,,,,
2419,08/29/25 09:38:30 PM,-2.145,,,,,,,
2420,08/29/25 09:43:30 PM,-2.377,,,,,,,
2421,08/29/25 09:48:30 PM,-2.377,,,,,,,
2422,08/29/25 09:53:30 PM,-2.377,,,,,,,
2423,08/29/25 09:58:30 PM,-2.261,,,,,,,
2424,08/29/25 10:03:30 PM,-2.145,,,,,,,
2425,08/29/25 10:08:30 PM,-2.145,,,,,,,
2426,08/29/25 10:13:30 PM,-2.145,,,,,,,
2427,08/29/25 10:18:30 PM,-2.145,,,,,,,
2428,08/29/25 10:23:30 PM,-2.261,,,,,,,
2429,08/29/25 10:28:30 PM,-2.261,,,,,,,
2430,08/29/25 10:33:30 PM,-2.377,,,,,,,
2431,08/29/25 10:38:30 PM,-2.610,,,,,,,
2432,08/29/25 10:43:30 PM,-2.610,,,,,,,
2433,08/29/25 10:48:30 PM,-2.727,,,,,,,
2434,08/29/25 10:53:30 PM,-2.844,,,,,,,
2435,08/29/25 10:58:30 PM,-2.844,,,,,,,
2436,08/29/25 11:03:30 PM,-2.727,,,,,,,
2437,08/29/25 11:08:30 PM,-2.610,,,,,,,
2438,08/29/25 11:13:30 PM,-2.610,,,,,,,
2439,08/29/25 11:18:30 PM,-2.494,,,,,,,
2440,08/29/25 11:23:30 PM,-2.494,,,,,,,
2441,08/29/25 11:28:30 PM,-2.494,,,,,,,
2442,08/29/25 11:33:30 PM,-2.494,,,,,,,
2443,08/29/25 11:38:30 PM,-2.494,,,,,,,
2444,08/29/25 11:43:30 PM,-2.610,,,,,,,
2445,08/29/25 11:48:30 PM,-2.610,,,,,,,
2446,08/29/25 11:53:30 PM,-2.494,,,,,,,
2447,08/29/25 11:58:30 PM,-2.494,,,,,,,
2448,08/30/25 12:00:00 AM,,,0.0,,,,,
2449,08/30/25 12:03:30 AM,-2.377,,,,,,,
2450,08/30/25 12:08:30 AM,-2.261,,,,,,,
2451,08/30/25 12:13:30 AM,-2.261,,,,,,,
2452,08/30/25 12:18:30 AM,-2.261,,,,,,,
2453,08/30/25 12:23:30 AM,-2.261,,,,,,,
2454,08/30/25 12:28:30 AM,-2.145,,,,,,,
2455,08/30/25 12:33:30 AM,-2.145,,,,,,,
2456,08/30/25 12:38:30 AM,-2.145,,,,,,,
2457,08/30/25 12:43:30 AM,-2.145,,,,,,,
2458,08/30/25 12:48:30 AM,-2.145,,,,,,,
2459,08/30/25 12:53:30 AM,-2.145,,,,,,,
2460,08/30/25 12:58:30 AM,-2.145,,,,,,,
2461,08/30/25 01:03:30 AM,-2.145,,,,,,,
2462,08/30/25 01:08:30 AM,-2.145,,,,,,,
2463,08/30/25 01:13:30 AM,-2.145,,,,,,,
2464,08/30/25 01:18:30 AM,-2.145,,,,,,,
2465,08/30/25 01:23:30 AM,-2.145,,,,,,,
2466,08/30/25 01:28:30 AM,-2.145,,,,,,,
2467,08/30/25 01:33:30 AM,-2.145,,,,,,,
2468,08/30/25 01:38:30 AM,-2.145,,,,,,,
2469,08/30/25 01:43:30 AM,-2.030,,,,,,,
2470,08/30/25 01:48:30 AM,-2.030,,,,,,,
2471,08/30/25 01:53:30 AM,-2.030,,,,,,,
2472,08/30/25 01:58:30 AM,-2.030,,,,,,,
2473,08/30/25 02:03:30 AM,-2.030,,,,,,,
2474,08/30/25 02:08:30 AM,-2.030,,,,,,,
2475,08/30/25 02:13:30 AM,-2.030,,,,,,,
2476,08/30/25 02:18:30 AM,-2.145,,,,,,,
2477,08/30/25 02:23:30 AM,-2.261,,,,,,,
2478,08/30/25 02:28:30 AM,-2.377,,,,,,,
2479,08/30/25 02:33:30 AM,-2.494,,,,,,,
2480,08/30/25 02:38:30 AM,-2.610,,,,,,,
2481,08/30/25 02:43:30 AM,-2.727,,,,,,,
2482,08/30/25 02:48:30 AM,-2.844,,,,,,,
2483,08/30/25 02:53:30 AM,-2.962,,,,,,,
2484,08/30/25 02:58:30 AM,-3.079,,,,,,,
2485,08/30/25 03:03:30 AM,-2.962,,,,,,,
2486,08/30/25 03:08:30 AM,-3.079,,,,,,,
2487,08/30/25 03:13:30 AM,-3.197,,,,,,,
2488,08/30/25 03:18:30 AM,-3.316,,,,,,,
2489,08/30/25 03:23:30 AM,-3.316,,,,,,,
2490,08/30/25 03:28:30 AM,-3.553,,,,,,,
2491,08/30/25 03:33:30 AM,-3.672,,,,,,,
2492,08/30/25 03:38:30 AM,-3.434,,,,,,,
2493,08/30/25 03:43:30 AM,-3.197,,,,,,,
2494,08/30/25 03:48:30 AM,-3.316,,,,,,,
2495,08/30/25 03:53:30 AM,-3.434,,,,,,,
2496,08/30/25 03:58:30 AM,-3.316,,,,,,,
2497,08/30/25 04:03:30 AM,-3.197,,,,,,,
2498,08/30/25 04:08:30 AM,-3.197,,,,,,,
2499,08/30/25 04:13:30 AM,-3.197,,,,,,,
2500,08/30/25 04:18:30 AM,-3.079,,,,,,,
2501,08/30/25 04:23:30 AM,-3.197,,,,,,,
2502,08/30/25 04:28:30 AM,-3.197,,,,,,,
2503,08/30/25 04:33:30 AM,-3.197,,,,,,,
2504,08/30/25 04:38:30 AM,-3.316,,,,,,,
2505,08/30/25 04:43:30 AM,-3.316,,,,,,,
2506,08/30/25 04:48:30 AM,-3.316,,,,,,,
2507,08/30/25 04:53:30 AM,-3.316,,,,,,,
2508,08/30/25 04:58:30 AM,-3.316,,,,,,,
2509,08/30/25 05:03:30 AM,-3.316,,,,,,,
2510,08/30/25 05:08:30 AM,-3.434,,,,,,,
2511,08/30/25 05:13:30 AM,-3.553,,,,,,,
2512,08/30/25 05:18:30 AM,-3.672,,,,,,,
2513,08/30/25 05:23:30 AM,-3.672,,,,,,,
2514,08/30/25 05:28:30 AM,-3.553,,,,,,,
2515,08/30/25 05:33:30 AM,-3.792,,,,,,,
2516,08/30/25 05:38:30 AM,-3.911,,,,,,,
2517,08/30/25 05:43:30 AM,-3.911,,,,,,,
2518,08/30/25 05:48:30 AM,-4.031,,,,,,,
2519,08/30/25 05:53:30 AM,-4.272,,,,,,,
2520,08/30/25 05:58:30 AM,-4.152,,,,,,,
2521,08/30/25 06:03:30 AM,-4.152,,,,,,,
2522,08/30/25 06:08:30 AM,-4.272,,,,,,,
2523,08/30/25 06:13:30 AM,-4.152,,,,,,,
2524,08/30/25 06:18:30 AM,-4.031,,,,,,,
2525,08/30/25 06:23:30 AM,-4.152,,,,,,,
2526,08/30/25 06:28:30 AM,-4.152,,,,,,,
2527,08/30/25 06:33:30 AM,-4.031,,,,,,,
2528,08/30/25 06:38:30 AM,-3.911,,,,,,,
2529,08/30/25 06:43:30 AM,-3.672,,,,,,,
2530,08/30/25 06:48:30 AM,-3.434,,,,,,,
2531,08/30/25 06:53:30 AM,-3.197,,,,,,,
2532,08/30/25 06:58:30 AM,-3.079,,,,,,,
2533,08/30/25 07:03:30 AM,-2.962,,,,,,,
2534,08/30/25 07:08:30 AM,-2.844,,,,,,,
2535,08/30/25 07:13:30 AM,-2.610,,,,,,,
2536,08/30/25 07:18:30 AM,-2.494,,,,,,,
2537,08/30/25 07:23:30 AM,-2.261,,,,,,,
2538,08/30/25 07:28:30 AM,-2.145,,,,,,,
2539,08/30/25 07:33:30 AM,-2.030,,,,,,,
2540,08/30/25 07:38:30 AM,-1.914,,,,,,,
2541,08/30/25 07:43:30 AM,-1.684,,,,,,,
2542,08/30/25 07:48:30 AM,-1.684,,,,,,,
2543,08/30/25 07:53:30 AM,-1.341,,,,,,,
2544,08/30/25 07:58:30 AM,-1.114,,,,,,,
2545,08/30/25 08:03:30 AM,-1.001,,,,,,,
2546,08/30/25 08:08:30 AM,-0.887,,,,,,,
2547,08/30/25 08:13:30 AM,-0.662,,,,,,,
2548,08/30/25 08:18:30 AM,-0.437,,,,,,,
2549,08/30/25 08:23:30 AM,-0.213,,,,,,,
2550,08/30/25 08:28:30 AM,0.010,,,,,,,
2551,08/30/25 08:33:30 AM,0.232,,,,,,,
2552,08/30/25 08:38:30 AM,0.343,,,,,,,
2553,08/30/25 08:43:30 AM,0.453,,,,,,,
2554,08/30/25 08:48:30 AM,0.453,,,,,,,
2555,08/30/25 08:53:30 AM,0.674,,,,,,,
2556,08/30/25 08:58:30 AM,0.893,,,,,,,
2557,08/30/25 09:03:30 AM,1.221,,,,,,,
2558,08/30/25 09:08:30 AM,1.330,,,,,,,
2559,08/30/25 09:13:30 AM,1.656,,,,,,,
2560,08/30/25 09:18:30 AM,1.656,,,,,,,
2561,08/30/25 09:23:30 AM,2.088,,,,,,,
2562,08/30/25 09:28:30 AM,1.980,,,,,,,
2563,08/30/25 09:33:30 AM,2.303,,,,,,,
2564,08/30/25 09:38:30 AM,2.410,,,,,,,
2565,08/30/25 09:43:30 AM,2.624,,,,,,,
2566,08/30/25 09:48:30 AM,2.837,,,,,,,
2567,08/30/25 09:53:30 AM,2.837,,,,,,,
2568,08/30/25 09:58:30 AM,2.730,,,,,,,
2569,08/30/25 10:03:30 AM,3.472,,,,,,,
2570,08/30/25 10:08:30 AM,3.367,,,,,,,
2571,08/30/25 10:13:30 AM,3.893,,,,,,,
2572,08/30/25 10:18:30 AM,4.102,,,,,,,
2573,08/30/25 10:23:30 AM,3.893,,,,,,,
2574,08/30/25 10:28:30 AM,4.102,,,,,,,
2575,08/30/25 10:33:30 AM,4.102,,,,,,,
2576,08/30/25 10:38:30 AM,4.727,,,,,,,
2577,08/30/25 10:43:30 AM,4.727,,,,,,,
2578,08/30/25 10:48:30 AM,4.934,,,,,,,
2579,08/30/25 10:53:30 AM,5.141,,,,,,,
2580,08/30/25 10:58:30 AM,4.831,,,,,,,
2581,08/30/25 11:03:30 AM,5.141,,,,,,,
2582,08/30/25 11:08:30 AM,5.450,,,,,,,
2583,08/30/25 11:13:30 AM,5.037,,,,,,,
2584,08/30/25 11:18:30 AM,4.934,,,,,,,
2585,08/30/25 11:23:30 AM,5.450,,,,,,,
2586,08/30/25 11:28:30 AM,5.757,,,,,,,
2587,08/30/25 11:33:30 AM,5.962,,,,,,,
2588,08/30/25 11:38:30 AM,5.655,,,,,,,
2589,08/30/25 11:43:30 AM,5.450,,,,,,,
2590,08/30/25 11:48:30 AM,5.860,,,,,,,
2591,08/30/25 11:53:30 AM,6.573,,,,,,,
2592,08/30/25 11:58:30 AM,6.064,,,,,,,
2593,08/30/25 12:03:30 PM,6.674,,,,,,,
2594,08/30/25 12:08:30 PM,7.280,,,,,,,
2595,08/30/25 12:13:30 PM,7.179,,,,,,,
2596,08/30/25 12:18:30 PM,6.978,,,,,,,
2597,08/30/25 12:23:30 PM,6.978,,,,,,,
2598,08/30/25 12:28:30 PM,6.268,,,,,,,
2599,08/30/25 12:33:30 PM,6.775,,,,,,,
2600,08/30/25 12:38:30 PM,7.179,,,,,,,
2601,08/30/25 12:43:30 PM,7.481,,,,,,,
2602,08/30/25 12:48:30 PM,7.079,,,,,,,
2603,08/30/25 12:53:30 PM,7.782,,,,,,,
2604,08/30/25 12:58:30 PM,7.381,,,,,,,
2605,08/30/25 01:03:30 PM,6.775,,,,,,,
2606,08/30/25 01:08:30 PM,6.978,,,,,,,
2607,08/30/25 01:13:30 PM,6.674,,,,,,,
2608,08/30/25 01:18:30 PM,6.978,,,,,,,
2609,08/30/25 01:23:30 PM,6.674,,,,,,,
2610,08/30/25 01:28:30 PM,6.573,,,,,,,
2611,08/30/25 01:33:30 PM,6.674,,,,,,,
2612,08/30/25 01:38:30 PM,7.179,,,,,,,
2613,08/30/25 01:43:30 PM,6.877,,,,,,,
2614,08/30/25 01:48:30 PM,7.079,,,,,,,
2615,08/30/25 01:53:30 PM,6.877,,,,,,,
2616,08/30/25 01:58:30 PM,7.079,,,,,,,
2617,08/30/25 02:03:30 PM,6.877,,,,,,,
2618,08/30/25 02:08:30 PM,6.978,,,,,,,
2619,08/30/25 02:13:30 PM,7.280,,,,,,,
2620,08/30/25 02:18:30 PM,7.079,,,,,,,
2621,08/30/25 02:23:30 PM,6.268,,,,,,,
2622,08/30/25 02:28:30 PM,6.064,,,,,,,
2623,08/30/25 02:33:30 PM,5.655,,,,,,,
2624,08/30/25 02:38:30 PM,6.268,,,,,,,
2625,08/30/25 02:43:30 PM,5.655,,,,,,,
2626,08/30/25 02:48:30 PM,5.141,,,,,,,
2627,08/30/25 02:53:30 PM,5.037,,,,,,,
2628,08/30/25 02:58:30 PM,4.831,,,,,,,
2629,08/30/25 03:03:30 PM,5.037,,,,,,,
2630,08/30/25 03:08:30 PM,4.727,,,,,,,
2631,08/30/25 03:13:30 PM,4.519,,,,,,,
2632,08/30/25 03:18:30 PM,4.727,,,,,,,
2633,08/30/25 03:23:30 PM,4.727,,,,,,,
2634,08/30/25 03:28:30 PM,4.623,,,,,,,
2635,08/30/25 03:33:30 PM,4.415,,,,,,,
2636,08/30/25 03:38:30 PM,4.311,,,,,,,
2637,08/30/25 03:43:30 PM,4.415,,,,,,,
2638,08/30/25 03:48:30 PM,3.893,,,,,,,
2639,08/30/25 03:53:30 PM,3.683,,,,,,,
2640,08/30/25 03:58:30 PM,3.998,,,,,,,
2641,08/30/25 04:03:30 PM,4.102,,,,,,,
2642,08/30/25 04:08:30 PM,3.683,,,,,,,
2643,08/30/25 04:13:30 PM,3.155,,,,,,,
2644,08/30/25 04:18:30 PM,3.261,,,,,,,
2645,08/30/25 04:23:30 PM,3.788,,,,,,,
2646,08/30/25 04:28:30 PM,3.261,,,,,,,
2647,08/30/25 04:33:30 PM,2.730,,,,,,,
2648,08/30/25 04:38:30 PM,2.517,,,,,,,
2649,08/30/25 04:43:30 PM,2.195,,,,,,,
2650,08/30/25 04:48:30 PM,2.195,,,,,,,
2651,08/30/25 04:53:30 PM,1.980,,,,,,,
2652,08/30/25 04:58:30 PM,1.764,,,,,,,
2653,08/30/25 05:03:30 PM,1.764,,,,,,,
2654,08/30/25 05:08:30 PM,1.439,,,,,,,
2655,08/30/25 05:13:30 PM,1.330,,,,,,,
2656,08/30/25 05:18:30 PM,1.003,,,,,,,
2657,08/30/25 05:23:30 PM,0.784,,,,,,,
2658,08/30/25 05:28:30 PM,0.453,,,,,,,
2659,08/30/25 05:33:30 PM,0.010,,,,,,,
2660,08/30/25 05:38:30 PM,-0.662,,,,,,,
2661,08/30/25 05:43:30 PM,-1.114,,,,,,,
2662,08/30/25 05:48:30 PM,-1.456,,,,,,,
2663,08/30/25 05:53:30 PM,-1.799,,,,,,,
2664,08/30/25 05:58:30 PM,-2.030,,,,,,,
2665,08/30/25 06:03:30 PM,-2.377,,,,,,,
2666,08/30/25 06:08:30 PM,-2.610,,,,,,,
2667,08/30/25 06:13:30 PM,-2.844,,,,,,,
2668,08/30/25 06:18:30 PM,-3.079,,,,,,,
2669,08/30/25 06:23:30 PM,-3.316,,,,,,,
2670,08/30/25 06:28:30 PM,-3.434,,,,,,,
2671,08/30/25 06:33:30 PM,-3.553,,,,,,,
2672,08/30/25 06:38:30 PM,-3.672,,,,,,,
2673,08/30/25 06:43:30 PM,-3.792,,,,,,,
2674,08/30/25 06:48:30 PM,-3.911,,,,,,,
2675,08/30/25 06:53:30 PM,-4.152,,,,,,,
2676,08/30/25 06:58:30 PM,-4.152,,,,,,,
2677,08/30/25 07:03:30 PM,-4.272,,,,,,,
2678,08/30/25 07:08:30 PM,-4.272,,,,,,,
2679,08/30/25 07:13:30 PM,-4.393,,,,,,,
2680,08/30/25 07:18:30 PM,-4.514,,,,,,,
2681,08/30/25 07:23:30 PM,-4.758,,,,,,,
2682,08/30/25 07:28:30 PM,-4.880,,,,,,,
2683,08/30/25 07:33:30 PM,-5.003,,,,,,,
2684,08/30/25 07:38:30 PM,-5.003,,,,,,,
2685,08/30/25 07:43:30 PM,-5.003,,,,,,,
2686,08/30/25 07:48:30 PM,-5.125,,,,,,,
2687,08/30/25 07:53:30 PM,-5.249,,,,,,,
2688,08/30/25 07:58:30 PM,-5.249,,,,,,,
2689,08/30/25 08:03:30 PM,-5.496,,,,,,,
2690,08/30/25 08:08:30 PM,-5.496,,,,,,,
2691,08/30/25 08:13:30 PM,-5.620,,,,,,,
2692,08/30/25 08:18:30 PM,-5.745,,,,,,,
2693,08/30/25 08:23:30 PM,-5.372,,,,,,,
2694,08/30/25 08:28:30 PM,-5.496,,,,,,,
2695,08/30/25 08:33:30 PM,-5.496,,,,,,,
2696,08/30/25 08:38:30 PM,-5.496,,,,,,,
2697,08/30/25 08:43:30 PM,-5.745,,,,,,,
2698,08/30/25 08:48:30 PM,-5.870,,,,,,,
2699,08/30/25 08:53:30 PM,-6.120,,,,,,,
2700,08/30/25 08:58:30 PM,-5.995,,,,,,,
2701,08/30/25 09:03:30 PM,-6.120,,,,,Registrado,,
2702,08/30/25 09:08:30 PM,-6.246,,,,,,,
2703,08/30/25 09:13:30 PM,-6.373,,,,,,,
2704,08/30/25 09:18:30 PM,-6.246,,,,,,,
2705,08/30/25 09:23:30 PM,-6.246,,,,,,,
2706,08/30/25 09:28:30 PM,-6.373,,,,,,,
2707,08/30/25 09:33:30 PM,-6.246,,,,,,,
2708,08/30/25 09:38:30 PM,-5.995,,,,,,,
2709,08/30/25 09:43:30 PM,-5.745,,,,,,,
2710,08/30/25 09:48:30 PM,-5.620,,,,,,,
2711,08/30/25 09:53:30 PM,-5.620,,,,,,,
2712,08/30/25 09:58:30 PM,-5.496,,,,,,,
2713,08/30/25 10:03:30 PM,-5.372,,,,,,,
2714,08/30/25 10:08:30 PM,-5.249,,,,,,,
2715,08/30/25 10:13:30 PM,-5.125,,,,,,,
2716,08/30/25 10:18:30 PM,-5.125,,,,,,,
2717,08/30/25 10:23:30 PM,-5.125,,,,,,,
2718,08/30/25 10:28:30 PM,-5.125,,,,,,,
2719,08/30/25 10:33:30 PM,-5.249,,,,,,,
2720,08/30/25 10:38:30 PM,-5.372,,,,,,,
2721,08/30/25 10:43:30 PM,-5.496,,,,,,,
2722,08/30/25 10:48:30 PM,-5.496,,,,,,,
2723,08/30/25 10:53:30 PM,-5.620,,,,,,,
2724,08/30/25 10:58:30 PM,-5.620,,,,,,,
2725,08/30/25 11:03:30 PM,-5.496,,,,,,,
2726,08/30/25 11:08:30 PM,-5.496,,,,,,,
